,,,,,,Process name,V0.2-Current Opportunity,Downcycling (Allocation) - s1 (heat pretreatment),Downcycling (Allocation) - s2 (1/3 discard),Downcycling (System Expansion) - s1 (heat pretreatment),Incineration (with recovery - film) - SI units,Incineration (with recovery -bracket) - SI units,Landfill (brackets) - SI units,Landfill (film) - SI units,"market for electricity, for reuse in municipal waste incineration only | electricity, for reuse in municipal waste incineration only | APOS, S","market for maleic anhydride | maleic anhydride | APOS, S","market for nylon 6 | nylon 6 | APOS, S","market for polyethylene, linear low density, granulate | polyethylene, linear low density, granulate | APOS, S","market for polypropylene, granulate | polypropylene, granulate | APOS, S","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | APOS, S",multilayer film production - SI units
f68789f5-2fb2-33f3-98ca-233cbc533816,Emission to water,unspecified,"1,3-Dioxolan-2-one",,kg,,,,,,1.43354E-07,1.43354E-07,1.16697E-10,1.16697E-10,,,,,,,,,
38a622c6-f086-4763-a952-7c6b3b1c42ba,Emission to air,high population density,"1,4-Butanediol",,kg,,,,,,4.12883E-10,4.12883E-10,1.79313E-13,1.79313E-13,4.23549E-09,2.20112E-11,2.25087E-12,2.70955E-11,2.35595E-11,3.67137E-12,1.71989E-11,1.01401E-13,
83bafcf1-2f2e-4a32-89a0-f1f16ca10626,Emission to air,low population density,"1,4-Butanediol",,kg,,,,,,4.53117E-11,4.53117E-11,5.18698E-14,5.18698E-14,1.46737E-08,1.21628E-11,3.54328E-13,7.44475E-12,6.74895E-12,4.89849E-13,5.34472E-11,1.44516E-14,
d6911d36-3fec-41fe-8ef9-540f6543a240,Emission to water,surface water,"1,4-Butanediol",,kg,,,,,,9.4395E-10,9.4395E-10,3.9068E-13,3.9068E-13,8.90772E-09,4.45589E-11,4.9473E-12,5.53685E-11,4.78849E-11,7.9309E-12,3.61201E-11,2.15915E-13,
541a823c-0aad-4dc4-9123-d4af4647d942,Emission to air,high population density,1-Pentanol,,kg,,,,,,5.22884E-11,5.22884E-11,2.44267E-14,2.44267E-14,6.8148E-10,5.10704E-12,3.36733E-13,3.83934E-12,3.45595E-12,3.54898E-13,3.25504E-12,9.36487E-15,
e4526360-b2a1-4e77-9f00-57dbfe228bde,Emission to water,surface water,1-Pentanol,,kg,,,,,,1.25494E-10,1.25494E-10,5.86248E-14,5.86248E-14,1.63556E-09,1.2257E-11,8.08169E-13,9.2145E-12,8.29437E-12,8.51764E-13,7.81215E-12,2.24759E-14,
8cbaa905-41b0-4327-8403-bf1c8eb25429,Emission to air,high population density,1-Pentene,,kg,,,,,,1.13003E-10,1.13003E-10,4.89139E-14,4.89139E-14,5.49204E-10,1.33589E-11,4.79441E-13,1.30165E-11,1.1818E-11,5.78632E-13,3.06167E-12,3.94624E-13,
f3cf9958-739f-41c1-a679-f550cf0e9b6c,Emission to water,surface water,1-Pentene,,kg,,,,,,9.48335E-11,9.48335E-11,4.43018E-14,4.43018E-14,1.23597E-09,9.26242E-12,6.1072E-13,6.96324E-12,6.26791E-12,6.43664E-13,5.90351E-12,1.69847E-14,
5e98fd60-8da0-4006-9729-4d2797f96302,Emission to air,unspecified,"2,2,4-Trimethyl pentane",,kg,,,,,,1.76257E-11,1.76257E-11,6.14394E-15,6.14394E-15,5.46512E-10,1.35102E-12,6.87183E-14,8.83752E-13,7.91409E-13,6.02098E-14,2.19509E-12,1.97396E-15,
63e76210-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,"2,4-D",,kg,,,,,,1.75376E-09,1.75376E-09,5.05031E-13,5.05031E-13,,,,,,,,,
e6137e6e-84a6-4fa1-a5bf-47c8153d7c05,Emission to air,low population density,"2,4-D",,kg,,,,,,,,,,8.0791E-10,6.99696E-11,1.83956E-11,4.00113E-11,3.59816E-11,3.07417E-11,1.06896E-11,2.22938E-13,
f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,Emission to soil,agricultural,"2,4-D",,kg,,,,,,7.93845E-08,7.93845E-08,4.90695E-11,4.90695E-11,2.34814E-07,6.75563E-09,1.69152E-09,4.79087E-09,4.2886E-09,1.58494E-09,1.54985E-09,1.64678E-11,
7a0cad15-8a82-387f-9ed4-917e35d8a89c,Emission to air,low population density,"2,4-D amines",,kg,,,,,,4.23527E-12,4.23527E-12,1.91766E-14,1.91766E-14,,,,,,,,,
4f777e05-70f9-4a18-a406-d8232325073f,Emission to air,low population density,"2,4-D amines",,kg,,,,,,,,,,3.59672E-11,8.95866E-13,1.20582E-12,1.34683E-12,1.19053E-12,5.28626E-14,2.20699E-13,2.42219E-15,
26968143-622d-3e45-9a8b-8942d413b370,Emission to soil,agricultural,"2,4-D amines",,kg,,,,,,8.44165E-10,8.44165E-10,3.82492E-12,3.82492E-12,,,,,,,,,
0eba8639-12c1-40ce-b1b6-e3394ec94dc0,Emission to soil,agricultural,"2,4-D amines",,kg,,,,,,,,,,7.17382E-09,1.78687E-10,2.40511E-10,2.68636E-10,2.37461E-10,1.05439E-11,4.40194E-11,4.83124E-13,
49b29466-706e-42c3-ac8c-f89f9530cb60,Emission to water,ground water,"2,4-D amines",,kg,,,,,,,,,,2.23574E-10,5.56884E-12,7.49559E-12,8.37212E-12,7.40054E-12,3.28603E-13,1.37188E-12,1.50567E-14,
a9f51da3-a723-35de-b8bc-b3ab10a2be87,Emission to water,ground water,"2,4-D amines",,kg,,,,,,2.63085E-11,2.63085E-11,1.19205E-13,1.19205E-13,,,,,,,,,
99e1284e-58fc-4652-bc24-b796b858b24e,Emission to air,low population density,"2,4-D polypropoxybutyl ester",,kg,,,,,,4.92457E-11,4.92457E-11,2.23889E-13,2.23889E-13,4.19881E-10,1.04592E-11,1.40782E-11,1.57244E-11,1.38996E-11,6.17176E-13,2.57646E-12,2.82793E-14,
6986913c-284b-4173-95fe-4a242498b1bc,Emission to soil,agricultural,"2,4-D polypropoxybutyl ester",,kg,,,,,,2.29113E-10,2.29113E-10,1.02838E-12,1.02838E-12,1.92921E-09,4.80446E-11,6.46639E-11,7.22266E-11,6.38448E-11,2.83488E-12,1.18376E-11,1.29896E-13,
69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,Emission to water,ground water,"2,4-D polypropoxybutyl ester",,kg,,,,,,5.86007E-12,5.86007E-12,2.62286E-14,2.62286E-14,4.92075E-11,1.22539E-12,1.64924E-12,1.84213E-12,1.62835E-12,7.23032E-14,3.01936E-13,3.31297E-15,
e6367875-dd2b-4d12-8d03-94cf2e607815,Emission to water,surface water,"2,4-D polypropoxybutyl ester",,kg,,,,,,2.24475E-14,2.24475E-14,1.00354E-16,1.00354E-16,1.8828E-13,4.68853E-15,6.31021E-15,7.04826E-15,6.23031E-15,2.76642E-16,1.15528E-15,1.26759E-17,
c7dcf08c-f297-495b-b7db-f4f54799814b,Emission to water,surface water,"2,4-D, dimethylamine salt",,kg,,,,,,1.07524E-13,1.07524E-13,4.87185E-16,4.87185E-16,9.13739E-13,2.27596E-14,3.06342E-14,3.42165E-14,3.02457E-14,1.34298E-15,5.60681E-15,6.15362E-17,
0b2a8601-aa6e-42e9-8091-21cba87c0f0c,Emission to air,low population density,"2,4-DB",,kg,,,,,,3.83057E-12,3.83057E-12,2.65954E-15,2.65954E-15,7.1787E-12,1.22882E-12,2.47503E-14,4.4018E-13,3.92545E-13,1.78214E-14,5.12306E-13,1.04749E-15,
d051c442-f206-4d70-844d-7d44dbbc3d8e,Emission to soil,agricultural,"2,4-DB",,kg,,,,,,6.27624E-11,6.27624E-11,5.81114E-14,5.81114E-14,1.32272E-10,1.98565E-11,1.44399E-12,8.01406E-12,7.13755E-12,3.23054E-13,8.10754E-12,1.83922E-14,
68f64fd1-01f5-43b4-b191-0aebfffcf293,Emission to water,ground water,"2,4-DB",,kg,,,,,,1.68546E-12,1.68546E-12,1.6266E-15,1.6266E-15,3.61868E-12,5.31979E-13,4.34963E-14,2.18858E-13,1.94884E-13,8.81662E-15,2.16424E-13,4.99501E-16,
05136060-b6a6-4383-ae42-6ca90aeec59a,Emission to water,surface water,"2,4-DB",,kg,,,,,,6.94668E-15,6.94668E-15,6.69359E-18,6.69359E-18,1.49039E-14,2.19276E-15,1.78521E-16,9.01451E-16,8.02708E-16,3.63155E-17,8.92203E-16,2.05782E-18,
e3d35475-3f5c-5099-9506-8cc81a188fb1,Emission to water,unspecified,"2,4-di-tert-butylphenol",,kg,,,,,,3.30641E-09,3.30641E-09,1.11777E-13,1.11777E-13,2.84146E-08,2.59098E-11,7.50287E-13,1.54247E-11,1.3858E-11,1.0575E-12,1.04914E-10,2.60882E-14,
a0fec60d-3f74-48bf-a2d2-58c30fc13e53,Emission to air,high population density,2-Aminopropanol,,kg,,,,,,3.9254E-11,3.9254E-11,1.66593E-14,1.66593E-14,6.71544E-10,3.27692E-12,4.09646E-13,2.27054E-12,2.04586E-12,2.24932E-13,2.94113E-12,4.94728E-15,
96db42b8-64e4-4a84-9b16-cd8f73c615d6,Emission to water,surface water,2-Aminopropanol,,kg,,,,,,9.46363E-11,9.46363E-11,4.01537E-14,4.01537E-14,1.61321E-09,7.90553E-12,9.88255E-13,5.47932E-12,4.93742E-12,5.42491E-13,7.07506E-12,1.19421E-14,
2b8204fa-c9bf-5465-9aa2-d79024a19b1a,Emission to water,unspecified,2-chlorobenzaldehyde,,kg,,,,,,9.87395E-10,9.87395E-10,3.33799E-14,3.33799E-14,8.48547E-09,7.73746E-12,2.24059E-13,4.60628E-12,4.13843E-12,3.15803E-13,3.13306E-11,7.79073E-15,
d5649872-502b-4d23-b882-26d74a9fc4b4,Emission to air,high population density,2-Methyl pentane,,kg,,,,,,4.86143E-09,4.86143E-09,2.51036E-12,2.51036E-12,2.25638E-09,8.38829E-10,1.9029E-11,9.28344E-10,8.45328E-10,2.6382E-11,3.86771E-11,3.66265E-11,
e2d860e3-1038-4386-a5f1-25ad75d18bbd,Emission to air,high population density,2-Methyl-1-propanol,,kg,,,,,,1.0826E-10,1.0826E-10,4.3869E-14,4.3869E-14,9.55199E-10,8.59632E-12,7.43251E-13,6.33655E-12,5.71076E-12,7.1051E-13,4.56093E-12,1.53698E-14,
76e532b3-25c7-487e-894c-5bf306cdd012,Emission to air,low population density,2-Methyl-1-propanol,,kg,,,,,,6.56182E-10,6.56182E-10,7.51152E-13,7.51152E-13,2.12497E-07,1.76136E-10,5.1312E-12,1.07811E-10,9.77349E-11,7.09374E-12,7.73995E-10,2.09281E-13,
79240a49-80cf-4be4-b5c2-bfdd3f4aa249,Emission to water,surface water,2-Methyl-1-propanol,,kg,,,,,,3.11736E-10,3.11736E-10,1.64714E-13,1.64714E-13,1.91051E-08,3.45666E-11,2.18975E-12,2.37374E-11,2.14383E-11,2.26645E-12,7.21839E-11,5.34451E-14,
79a87f98-0b00-4e7e-86f8-70667307f696,Emission to air,high population density,2-Methyl-2-butene,,kg,,,,,,2.73752E-11,2.73752E-11,4.78884E-17,4.78884E-17,5.49959E-12,1.1697E-14,4.70609E-16,1.36357E-14,1.05324E-14,8.84037E-16,2.0807E-14,2.57584E-17,
2df5a2fe-1ab2-48e7-a9a6-1085703b17be,Emission to water,surface water,2-Methyl-2-butene,,kg,,,,,,6.57015E-11,6.57015E-11,1.14934E-16,1.14934E-16,1.31992E-11,2.80733E-14,1.12948E-15,3.27263E-14,2.5278E-14,2.12172E-15,4.99375E-14,6.1821E-17,
90d374f1-b739-45b2-a734-d6bdd8c8dc9c,Emission to air,high population density,2-Nitrobenzoic acid,,kg,,,,,,5.49973E-11,5.49973E-11,2.06611E-14,2.06611E-14,8.508E-11,3.48409E-12,4.34583E-13,2.41292E-12,2.17978E-12,3.60166E-13,6.46358E-13,5.16493E-15,
cbf58f64-9286-406f-8dcb-ef1d81eec980,Emission to air,high population density,2-Propanol,,kg,,,,,,2.70745E-08,2.70745E-08,2.69851E-10,2.69851E-10,7.38109E-08,2.15478E-07,6.75348E-09,2.66449E-07,2.45694E-07,2.08896E-08,2.04122E-09,6.76412E-11,
ed1aff41-0bfc-48b8-8250-840c0a2f6961,Emission to air,low population density,2-Propanol,,kg,,,,,,1.44587E-09,1.44587E-09,9.97903E-14,9.97903E-14,3.77463E-09,9.62118E-12,5.32878E-13,1.04156E-11,9.46881E-12,1.57816E-12,1.50583E-11,1.75596E-14,
479edec6-763c-49fc-83f8-49780f08cf29,Emission to air,unspecified,2-Propanol,,kg,,,,,,3.82691E-07,3.82691E-07,6.25164E-09,6.25164E-09,2.28772E-06,1.5861E-07,1.45742E-08,4.41402E-05,3.71809E-06,4.63174E-08,2.98179E-08,7.70831E-10,
caeb15fa-9711-4d37-99a2-d12c7823b8bc,Emission to water,surface water,2-Propanol,,kg,,,,,,1.30021E-09,1.30021E-09,7.7673E-13,7.7673E-13,2.33863E-09,1.26424E-10,1.90249E-11,8.30855E-11,7.35248E-11,1.04993E-11,1.79759E-11,1.61837E-13,
e92a1310-603c-4346-85b8-e4e3192cd75c,Emission to water,unspecified,2-Propanol,,kg,,,,,,6.47512E-09,6.47512E-09,1.05787E-10,1.05787E-10,3.86433E-08,2.68361E-09,2.46607E-10,7.46922E-07,6.29158E-08,7.83738E-10,5.043E-10,1.30429E-11,
5bb486eb-29db-4b80-bb79-c7023c0d5756,Emission to water,surface water,3-Iodo-2-propynyl butylcarbamate,,kg,,,,,,1.21338E-11,1.21338E-11,1.389E-14,1.389E-14,3.92942E-09,3.25704E-12,9.48841E-14,1.9936E-12,1.80727E-12,1.31175E-13,1.43124E-11,3.86994E-15,
179c3a4c-4d0c-4928-b099-2652fac747cd,Emission to water,surface water,4-Methyl-2-pentanol,,kg,,,,,,1.14884E-11,1.14884E-11,7.3834E-15,7.3834E-15,7.01057E-12,8.06119E-13,2.939E-13,1.189E-12,1.09026E-12,1.38805E-12,1.13193E-13,1.43975E-15,
9fbec2f4-6b42-4e63-9573-14e04befe20f,Emission to air,high population density,4-Methyl-2-pentanone,,kg,,,,,,3.24578E-10,3.24578E-10,2.0867E-13,2.0867E-13,1.97817E-10,2.27826E-11,8.30649E-12,3.36039E-11,3.08133E-11,3.92306E-11,3.19789E-12,4.06904E-14,
6ed53433-96ff-402c-87d0-52b8271aadac,Emission to air,low population density,4-Methyl-2-pentanone,,kg,,,,,,3.15985E-11,3.15985E-11,2.18085E-15,2.18085E-15,8.2492E-11,2.10264E-13,1.16457E-14,2.27625E-13,2.06934E-13,3.44896E-14,3.2909E-13,3.83753E-16,
1a19ad61-abd0-4d42-9828-8fae315c0b06,Emission to water,surface water,4-Methyl-2-pentanone,,kg,,,,,,2.22672E-09,2.22672E-09,1.43154E-12,1.43154E-12,1.35709E-09,1.56297E-10,5.69853E-11,2.30534E-10,2.1139E-10,2.69135E-10,2.19386E-11,2.7915E-13,
f9d36529-abde-4ed2-a82c-d365ae2c713f,Emission to water,unspecified,4-Methyl-2-pentanone,,kg,,,,,,4.48509E-10,4.48509E-10,1.01614E-12,1.01614E-12,2.52208E-10,1.87527E-10,7.03372E-12,2.75779E-10,2.0691E-10,9.86658E-12,7.0515E-10,2.78872E-11,
3166d308-cc57-4d31-b42e-63c7eada821f,Emission to soil,agricultural,Abamectin,,kg,,,,,,4.528E-10,4.528E-10,3.84275E-14,3.84275E-14,3.43476E-09,1.17942E-11,3.32753E-13,8.30186E-12,7.49434E-12,6.12271E-13,1.45595E-11,2.63982E-14,
99c07b66-c039-4896-866d-06abdaa9d46a,Emission to air,high population density,Acenaphthene,,kg,,,,,,1.50504E-14,1.50504E-14,4.82426E-21,4.82426E-21,1.57311E-15,1.10619E-18,3.12721E-20,6.83513E-19,6.17492E-19,4.17733E-20,5.64406E-18,1.15046E-21,
922a7ccf-3338-43ad-bd7e-77d51df051ab,Emission to air,low population density,Acenaphthene,,kg,,,,,,2.35139E-11,2.35139E-11,7.28952E-14,7.28952E-14,1.06346E-11,1.52109E-11,4.9705E-13,1.07565E-11,9.92576E-12,6.35362E-13,1.77126E-11,2.90252E-13,
1f4afa32-a9a2-40da-8396-104452cb637f,Emission to air,unspecified,Acenaphthene,,kg,,,,,,1.21613E-10,1.21613E-10,1.44306E-13,1.44306E-13,7.6613E-09,2.83499E-11,2.83069E-12,1.74324E-11,1.56808E-11,1.69316E-12,3.10903E-11,4.45087E-14,
a6ad3fc7-c019-454f-a899-43be7913a598,Emission to water,ocean,Acenaphthene,,kg,,,,,,3.32795E-13,3.32795E-13,5.8567E-14,5.8567E-14,5.20819E-13,1.19913E-11,3.54634E-13,7.16675E-13,5.2389E-13,8.56949E-13,4.31743E-14,1.46434E-15,
5c238e5f-97c8-4837-8d67-48899ddd43be,Emission to water,surface water,Acenaphthene,,kg,,,,,,1.03335E-10,1.03335E-10,1.3975E-12,1.3975E-12,6.1047E-09,2.83883E-10,1.00677E-11,2.943E-11,2.3852E-11,2.00939E-11,2.54623E-11,6.55728E-14,
63e76212-8549-11e0-9d78-0800200c9a66,Emission to air,unspecified,Acenaphthylene,,kg,,,,,,6.67611E-11,6.67611E-11,8.17328E-14,8.17328E-14,,,,,,,,,
e0346157-1f0e-4bf9-b234-78fead761e18,Emission to air,unspecified,Acenaphthylene,,kg,,,,,,,,,,5.37601E-11,2.2621E-12,3.16065E-12,2.9434E-12,1.96901E-12,4.05175E-13,5.05928E-13,1.06844E-14,
9dc481e4-e4cd-4cb1-a03e-d539f774e958,Emission to water,ocean,Acenaphthylene,,kg,,,,,,2.0813E-14,2.0813E-14,3.66279E-15,3.66279E-15,3.25721E-14,7.49938E-13,2.21789E-14,4.4821E-14,3.27642E-14,5.35938E-14,2.70013E-15,9.15798E-17,
ec4a104f-eab5-4a06-bd0a-e1c34d888718,Emission to water,surface water,Acenaphthylene,,kg,,,,,,7.29796E-13,7.29796E-13,8.0537E-14,8.0537E-14,1.77112E-11,1.64062E-11,4.94647E-13,1.01347E-12,7.47293E-13,1.17608E-12,1.27208E-13,2.30097E-15,
63e76213-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Acephate,,kg,,,,,,1.86414E-10,1.86414E-10,5.36817E-14,5.36817E-14,,,,,,,,,
73a06727-fec3-4d8d-8de5-ef1a0cc2c280,Emission to air,low population density,Acephate,,kg,,,,,,,,,,8.58759E-11,7.43733E-12,1.95534E-12,4.25296E-12,3.82463E-12,3.26765E-12,1.13624E-12,2.3697E-14,
cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,Emission to soil,agricultural,Acephate,,kg,,,,,,4.5733E-08,4.5733E-08,1.52234E-11,1.52234E-11,7.07152E-08,1.71684E-09,7.21521E-10,1.40461E-09,1.25528E-09,4.01789E-10,5.13355E-10,4.48125E-12,
5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,Emission to air,high population density,Acetaldehyde,,kg,,,,,,5.50324E-07,5.50324E-07,1.54589E-09,1.54589E-09,1.21008E-06,1.87514E-07,5.22487E-07,5.39781E-07,3.00947E-07,1.32747E-08,3.0376E-08,8.65784E-10,
fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,Emission to air,low population density,Acetaldehyde,,kg,,,,,,3.89092E-07,3.89092E-07,1.37185E-09,1.37185E-09,1.88294E-06,3.13359E-07,1.33426E-08,1.71729E-07,1.47124E-07,1.48395E-08,2.40598E-08,5.5623E-10,
e3e8f6a2-c45e-4685-9859-698b2eadaf5b,Emission to air,unspecified,Acetaldehyde,,kg,,,,,,6.47521E-08,6.47521E-08,1.7177E-08,1.7177E-08,1.96848E-07,3.08139E-07,2.90768E-07,3.87334E-07,3.63817E-07,2.00086E-07,8.9562E-09,3.18614E-10,
7a65d41a-561b-4090-bd81-13672abce16f,Emission to water,surface water,Acetaldehyde,,kg,,,,,,4.04962E-08,4.04962E-08,4.30407E-10,4.30407E-10,1.26721E-07,1.16909E-08,1.23998E-09,2.23502E-06,1.91762E-07,2.93259E-09,1.52666E-09,4.39767E-11,
15720685-ab3e-4167-904a-3d2992d72ddf,Emission to air,low population density,Acetamide,,kg,,,,,,4.58887E-11,4.58887E-11,1.32146E-14,1.32146E-14,,,,,,,,,
c3de45a3-e6fd-494e-aa85-d352b478e87b,Emission to air,low population density,Acetamide,,kg,,,,,,,,,,2.11397E-11,1.83082E-12,4.81338E-13,1.04693E-12,9.41492E-13,8.04384E-13,2.79704E-13,5.83339E-15,
eb23cf3a-b866-458d-94b3-9aee4145fcc9,Emission to soil,agricultural,Acetamide,,kg,,,,,,3.64779E-10,3.64779E-10,1.75056E-13,1.75056E-13,6.19117E-10,3.31966E-11,8.67371E-12,1.51286E-11,1.25838E-11,1.05936E-12,6.18552E-12,3.65336E-14,
ee731ea9-113a-471c-9503-dcc0d5c7409d,Emission to soil,agricultural,Acetamiprid,,kg,,,,,,2.70932E-09,2.70932E-09,6.80669E-13,6.80669E-13,,,,,,,,,
910b7532-d541-45a5-a535-03f54997726e,Emission to soil,agricultural,Acetamiprid,,kg,,,,,,,,,,7.26994E-08,2.2877E-10,5.36911E-12,1.42888E-10,1.28965E-10,9.09849E-12,3.14089E-10,3.68743E-13,
b9b68c0c-053e-41de-ab72-8dfe1c3f5755,Emission to air,high population density,Acetic acid,,kg,,,,,,4.09933E-07,4.09933E-07,2.47185E-09,2.47185E-09,8.5354E-07,3.83347E-07,1.3085E-08,6.32161E-06,7.70537E-07,2.16774E-08,4.51022E-08,3.1903E-08,
c5cc0625-6e01-4639-b053-5d1d9d22a53c,Emission to air,low population density,Acetic acid,,kg,,,,,,9.74223E-07,9.74223E-07,1.48545E-09,1.48545E-09,5.38326E-06,3.21856E-07,1.70516E-08,1.87363E-07,1.60109E-07,1.78807E-08,3.84469E-07,4.26824E-08,
d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,Emission to air,unspecified,Acetic acid,,kg,,,,,,7.2085E-07,7.2085E-07,5.76521E-09,5.76521E-09,9.82551E-07,1.28691E-07,1.42974E-08,3.04788E-05,2.58428E-06,3.63839E-08,1.45918E-08,5.62482E-10,
061c7a46-3728-48fa-8240-7a8841e6ca6f,Emission to water,surface water,Acetic acid,,kg,,,,,,6.93825E-07,6.93825E-07,5.46008E-10,5.46008E-10,1.12482E-06,3.83444E-08,2.72595E-09,2.45634E-06,2.35715E-07,5.95804E-09,5.32329E-09,1.18479E-10,
3cea246d-706f-4280-ac52-3c7590e8fa7f,Emission to water,unspecified,Acetic acid,,kg,,,,,,7.41432E-10,7.41432E-10,2.50649E-14,2.50649E-14,6.37171E-09,5.81004E-12,1.68245E-13,3.45884E-12,3.10753E-12,2.37135E-13,2.35261E-11,5.85004E-15,
92ee2fc1-238c-465d-9887-418af42db9c7,Emission to soil,agricultural,Acetochlor,,kg,,,,,,9.42215E-08,9.42215E-08,3.71148E-11,3.71148E-11,1.44203E-07,6.63271E-09,1.84817E-09,3.17523E-09,2.65849E-09,2.10244E-10,1.35202E-09,7.5103E-12,
1f130425-11f9-4ec2-8d2f-d282acaacf5c,Emission to air,high population density,Acetone,,kg,,,,,,4.53955E-07,4.53955E-07,6.56165E-10,6.56165E-10,1.04721E-06,3.5116E-07,1.86109E-08,3.77323E-07,3.48186E-07,2.90048E-08,1.75131E-08,1.52195E-10,
7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,Emission to air,low population density,Acetone,,kg,,,,,,2.50084E-07,2.50084E-07,2.16755E-09,2.16755E-09,1.66986E-06,2.54977E-06,1.95735E-08,2.43562E-07,9.61322E-08,3.83855E-08,4.33245E-08,1.18629E-09,
f3d5fd96-8805-4d3d-867a-5df27975b07f,Emission to air,unspecified,Acetone,,kg,,,,,,9.90288E-08,9.90288E-08,3.62989E-10,3.62989E-10,2.85348E-06,2.39185E-08,1.80014E-09,2.03719E-06,1.84913E-07,3.53789E-09,1.27344E-08,7.77077E-11,
