solvent_input,solvent_electricity,process_efficiency,total_cost_USD,total_eol_cost_USD,cycles
362.73536820256817,0.22761672179111775,0.9260614474438456,1618.089106260098,956.9755836025902,3
1432.1656126295368,0.2984254145135511,0.8475800564162215,3573.7843562620474,2591.008976030844,1
2804.548435002101,0.2989205564181285,0.8032356179079493,6708.55294295662,6093.461658975781,8
3125.404252988893,0.2086622089324906,0.9013553371410925,6337.336476656383,5554.689963655916,2
599.2663518931768,0.34012197546863204,0.9238368929298157,2038.1776981677099,1375.5317941347835,3
1545.6308123218555,0.305869835302615,0.8006127037487736,4113.3476897384335,3447.4655370299147,5
4036.058179206017,0.18841855185507034,0.8467284452727784,7735.539977280906,6752.491884140313,1
4616.5729335006135,0.349267835050509,0.8708121703366787,9895.000088008426,9348.201787264119,7
466.64486289415197,0.297607883528375,0.8001970046974807,1944.9202922572404,1300.6771729454429,6
3197.8094831649673,0.24558456820946908,0.8198994263945922,7304.1048439121105,6657.542909540799,5
4593.265352086885,0.35611277202369024,0.9342742179047684,9444.67793901541,8969.420268769753,7
4818.5588042662275,0.331471286711141,0.80508279786521,9349.298431661675,8352.726866654204,1
4650.9578903874035,0.3191827849172031,0.8023080645294843,10000.687845461476,9250.615203212894,3
3778.3883452562336,0.3148338433332526,0.897685155151893,8054.450145145171,7515.324894702473,6
3106.043540510593,0.29429629969724536,0.842864481785808,7136.783157601239,6580.470989419998,9
4778.377775845179,0.3051072024492078,0.8908598176619804,10070.677548485834,9546.829377293436,7
2784.3303477848253,0.28355739635439153,0.9347918566865286,6075.896439320072,5621.160950108264,8
4982.333646981965,0.2474020270173169,0.8665290540227336,10631.416626920682,10079.681023078449,7
3189.4515019633623,0.26623809264217063,0.846989327461954,7058.074119252908,6399.67536688978,4
1704.629348604128,0.22598451470372516,0.9227795745727738,4041.1608205590614,3528.0794973250745,6
650.1168091912859,0.3181727803157513,0.8244661337802605,2258.0908602547593,1677.927905303781,9
1202.6216368749424,0.2318698036597861,0.850508421680116,3283.157953093171,2666.8970404684665,5
455.46200460988337,0.22126656567052816,0.8727007713942535,1781.4038784913578,1236.7790661613237,7
2687.6933519743225,0.3000808480953577,0.8127577659575204,5751.22827070566,4757.176872220842,1
3339.485993677859,0.2347463232930799,0.8706641168806922,7458.385351292531,6937.99484974456,9
757.3302608751159,0.25956840865032427,0.8015724578138128,2524.303554550155,1907.1475827218176,8
4263.807829358633,0.34405946841999036,0.942636031362874,8876.026693643515,8446.492727892155,9
644.0732795292844,0.28815944564881646,0.8228452967807912,2308.9594750196115,1483.4073596351654,2
991.6320889677344,0.30857203718357595,0.846893073862778,2892.9465471005965,2341.852300309017,9
3490.8559591914927,0.34517976578820964,0.9484868488924083,7308.133518968766,6848.38498243485,7
1106.9091824231543,0.3476075534692912,0.8609656171171685,3086.0751360091704,2527.910315988416,7
2338.110625506482,0.25305520391975345,0.8157247998543974,5659.554541280671,5032.359280495357,6
1596.5086648062374,0.259567608952187,0.8423226796359458,4048.053216795836,3385.5988836764036,4
2824.3283383329003,0.19619422978652779,0.8705040377578587,6245.25658175539,5607.111859464628,4
596.6142151068452,0.3538554109966694,0.8264590931164492,2221.663172815869,1398.1342597478283,2
1809.328988249337,0.33899186308229373,0.9233486310642436,3945.3913816491627,2986.288489889007,1
1254.035182493447,0.34577831859780583,0.8557087775441814,3383.078211321278,2799.3300499762677,6
1373.3703588049266,0.3182727883369917,0.9156893217455989,3454.9368495724457,2959.0869294048366,7
3732.6628049673914,0.3042892232968508,0.8263726058098139,8224.614975315873,7548.213817007154,4
4008.8529862169835,0.20852905662889576,0.847461131866186,8171.807962618764,7359.945286838325,2
2680.510297076674,0.2744338255752848,0.9086167880304807,5715.334013721333,5042.135157866986,3
4725.944372549474,0.24475031495902516,0.8862972117339194,10050.419699199381,9537.745119704865,8
4031.2695390623853,0.23262375606273664,0.9055974286448923,8590.456946126606,8101.089024874583,8
2776.5742097516786,0.1928772729315904,0.8764441434247542,6128.003995387456,5494.925857934182,4
2231.8284615959637,0.25952399831631884,0.885813387970214,5083.498006307199,4458.368774148023,4
324.49078964468856,0.3571704180483235,0.8194174760458511,1693.425647234407,956.0788383518167,3
256.2817833011595,0.22804408529973733,0.9095261893183467,1356.5991069681409,829.8285397083062,6
736.5840961627105,0.3167676816695555,0.867416554027289,2339.87910465856,1815.3053187684002,9
4540.304609329745,0.18465422857354524,0.9014223349059942,9027.719345550717,8349.490877020562,3
3889.1360486384115,0.34063617953185715,0.8506962329041268,7482.313535277953,6500.534765135007,1
4040.8095188121238,0.3272598956243386,0.8768219884810149,7549.853263042708,6576.35114545307,1
2772.920853853422,0.262361809084682,0.8540109531193117,6132.768798784949,5420.751173925521,3
2303.102100138364,0.3300813752400605,0.903152392593949,5238.089087888012,4704.682286813194,6
3034.6339439787575,0.28752096891702494,0.9392111986495265,6530.293597567816,6080.724205914378,8
4481.22549955192,0.3314901263811548,0.8889558821737239,9444.409457978149,8896.105855332049,6
3845.7879613549794,0.3517662900466626,0.8714029368768721,8390.935797016415,7844.817616546371,7
4115.312238733453,0.224008824060963,0.8330899371735199,9149.350601128877,8558.739768762633,7
3519.2084949217715,0.24763930108143456,0.8626473964882744,7855.378674612692,7324.653990836798,9
2552.316957535424,0.3505748777789269,0.8060699835958431,5562.584238394631,4566.337543367222,1
4241.980282644488,0.3270036415311415,0.8454164673126489,9071.570457543428,8411.806094463911,4
2196.544667370878,0.3349847940652822,0.804850806829019,5356.539147253971,4661.1218336761785,4
3357.9126644582548,0.24140972598818425,0.9220788489998423,6970.407262431706,6375.530797961313,4
3095.2588591825765,0.23391018317801912,0.809421449153884,7241.9267101580135,6623.543402930392,7
2935.4018781635855,0.2807087318843579,0.8797731890036008,6602.969297138066,6082.355742823167,8
1321.2196148376402,0.18457704978452985,0.8951484122783087,3406.724482979618,2904.7738587040603,8
3071.3427380640255,0.3514285033443448,0.8896706686323377,5981.738660288249,5012.256031085343,1
1279.174347352249,0.23344946571381142,0.8285546154228167,3373.859242748807,2384.955018619342,1
4235.907808053466,0.21397515872196674,0.8419290052860724,9370.898774959303,8803.7852554997,8
4664.563518502398,0.20815777037140518,0.8945209721787352,9748.660271923518,9206.214754774323,6
378.4345296048316,0.3462582371258582,0.9219020431499615,1543.0110145470742,1087.7705107348334,9
3358.1847347776547,0.296276380623359,0.8433695334812941,7639.260038356635,7083.602170122953,9
4150.630614275861,0.181921370538146,0.9461586308757007,8064.583254747245,7417.196274342104,3
576.1417444560697,0.317916067253206,0.8251369221511398,2113.5004533823485,1513.5753147867506,7
2106.7695292650765,0.17972302251082303,0.8968426850737408,4902.614836008673,4385.559446345086,7
3604.9122280822307,0.1869892012362708,0.8484275340604316,7993.9600309944335,7402.358431498453,6
4765.5445436030495,0.2702099414861022,0.8018773529109379,10686.49065328133,10059.228034650698,7
457.05927829763885,0.19089765430212596,0.8721748095154344,1900.1683327974479,1101.8321333344666,2
3929.790733465992,0.2358938112762682,0.9143540811785882,8241.242938204266,7719.476554008408,6
439.9463402432718,0.2571823124328191,0.8713671028833363,1875.5606881598171,1076.7858620561067,2
3158.7064781000417,0.19118451890774388,0.8514960765306092,6655.341224416931,5845.701891665064,2
1170.068474181466,0.3380403929987354,0.8885867784424478,3066.169323673338,2096.3489004397356,1
4179.159082301195,0.23354274745518663,0.8402437261875623,8524.572179837674,7708.718075357419,2
3630.3204483420245,0.19669939315033494,0.8550794290105529,8053.078259769792,7488.092733148499,7
4707.902281141257,0.19718179205086217,0.9172971009394859,8876.803473116343,8102.599398233137,2
1751.8857960461492,0.3128132431228128,0.9201120402952464,3867.6922022992376,2907.6014386875677,1
2652.0373314824815,0.22487034919122276,0.8387569336507048,6241.1200843243,5679.48524923078,9
3006.8582972775807,0.19915191042092614,0.8826500734515541,6525.332666973923,5897.525559111847,4
2077.01682107428,0.17977867584311832,0.8201022334917775,5048.292361295115,4366.373501120807,4
1354.4651853333585,0.2589740487279099,0.8316240526633923,3650.456620252855,3058.1305840328278,7
4298.822159761757,0.34086670182090595,0.8046359883050884,9756.504316916384,9143.151547300075,8
4115.977933841897,0.32658904192104793,0.9092253980052791,8539.159882186203,7979.454506606457,5
4029.6409145154835,0.1818505100596245,0.8451566682646199,8222.812911950303,7409.677820556743,2
229.69246871992507,0.2756365636135038,0.9297920369190963,1306.18883605888,765.7091480860264,5
2181.3275004447673,0.3232120207875509,0.8214137945430752,5371.223790824367,4787.103345451515,9
3535.245374429374,0.2592688223740762,0.9282880274315682,7110.541402398453,6450.959078118319,3
2311.001273363954,0.3306970296830514,0.9005350036899199,4773.484107710373,3807.374390121846,1
4471.269758889169,0.24895798434770186,0.9251913862132106,9190.257814283357,8679.651046094416,6
1189.1094587955552,0.20322891649966102,0.8232562078691789,3342.955388873111,2752.7133907638045,8
1202.5856749319282,0.29873248230605826,0.8392830363563726,3293.3917635917223,2570.6576502562393,3
50.90264906759082,0.18472024890360286,0.917384394140113,1025.1619898538693,426.41714377271194,4
1517.7246001474687,0.24880363069007644,0.8213394796641909,3784.935326107462,2793.6867834038244,1
3650.5466285298876,0.18448137354725846,0.8710564133471079,8002.093082923253,7455.575993305143,7
3221.956947942068,0.35318383692820976,0.8139404421186437,7393.201717401737,6740.687460020007,5
3081.3190562780173,0.2374681831032977,0.8952117550442659,6602.6670580921445,5985.45785375995,4
4657.4453931596245,0.2625334261197241,0.8331450024303373,8841.86248069155,7854.4439873330075,1
4204.4509772356005,0.18825860928472293,0.8321089416944664,9085.938881375781,8414.568506524045,4
1868.179728557588,0.23115954120618495,0.8322225929438809,4633.976686939808,3999.671517023783,5
1686.8191041793557,0.1938369450933272,0.8595416568646129,3938.3985167109713,2959.437694275262,1
2038.6412019447123,0.2894663868259999,0.8958846321705184,4538.890649159608,3753.32593257835,2
2825.2068323453,0.2251746551153445,0.8050902690414844,6482.650239710359,5734.655617325621,3
3662.7483199701555,0.3145030637914572,0.8573162895936228,8063.1451375602155,7481.126792168842,6
4472.586192169141,0.30548723009317286,0.8895356657652711,9194.939220048072,8572.95325818204,4
3595.7144316781305,0.3392743437188148,0.8338441066329918,8008.630481862283,7375.93253392887,5
2296.216287931691,0.22470859549834166,0.8590634589553672,5357.638860669876,4749.756000288302,5
4832.015400463123,0.3176948713347831,0.8600286663427953,10078.544889265508,9431.415573641265,4
3883.464356483386,0.22851709048698027,0.9192507910950426,7502.970362582235,6729.794645921036,2
2253.543412256389,0.18491711134636238,0.8484945330137819,5371.472560959697,4798.835843718924,7
2426.161734356992,0.21908838750572424,0.891312383341978,5335.34990427674,4650.009372779948,3
4108.16748743519,0.213602490150251,0.9053939664557754,8540.912413047829,7977.589386660005,5
2491.5507413729983,0.3469818353257,0.9162905556432488,5500.71948030655,4947.655865781664,5
4496.595367380456,0.24902406820472475,0.8326521750374557,9646.748942578473,8975.854128678746,4
227.4692536101601,0.19227421675537304,0.876692453353515,1344.583030067367,783.2908449201055,6
3894.8207799540537,0.3290519595943451,0.8867688007273111,8469.940349912242,7970.219460546615,9
1567.0510699138556,0.2396083371036534,0.9281175368588498,3781.5556259244872,3299.5138729096434,7
2136.126731279927,0.3076131885886115,0.8202329202754355,5106.158767337671,4369.415275354218,3
515.3271598541551,0.30309608813726274,0.8245800605478,1987.1558440771498,1398.555800206342,8
3590.053985055011,0.2674678105292629,0.9440574323257924,7273.420645784753,6696.457905632214,4
4668.200426836155,0.325059065558953,0.942409527081379,8070.586401300385,7117.26028293372,1
4370.539269321718,0.2073629700171857,0.8833006362311786,8852.031088439124,8161.018195188732,3
2361.2893795948326,0.25893326277026985,0.8353649911034865,5661.268795902734,5086.033806837548,8
647.4310878886969,0.2798527300503192,0.8986946698722795,2125.3341237743343,1555.6594543079132,5
766.0647387219005,0.33417339538349683,0.8764808919042216,2401.8414252127664,1768.7945676550062,4
2836.9750838899017,0.30333166709095677,0.8307896071743525,6205.534727998047,5384.424171375788,2
1865.7706425056592,0.29633119654361967,0.8813159319440141,4482.813155888663,3926.430309212393,6
3431.2787757132005,0.30523765889391746,0.8797246148164366,7598.055107326049,7089.310160780244,9
3740.497489405953,0.3162687839941966,0.8004808238836918,8640.556196217916,8022.0451018313315,8
1714.3541854911082,0.2815792186744383,0.8906886242149581,4186.9010748459095,3679.5541172651947,8
775.3700843671502,0.18370913948354928,0.8079585634962141,2551.208724268772,1858.5506531771969,4
2312.241933301056,0.2086285268672715,0.9387240902641727,4835.0312640054735,4072.0307527164928,2
3868.8701430808082,0.30855538622228407,0.8511586734346571,8590.082421988873,8034.366492330548,8
3220.133504827344,0.1966331090946444,0.8416609714509613,6819.125077774618,6004.056214444841,2
4909.063827765453,0.2673621058397052,0.9137524573593957,9593.817894321142,8924.193209119805,3
396.0353504489265,0.26228134070043785,0.9319676287972873,1554.8889432997935,1112.1870907641933,9
2580.767782268128,0.28893457520033455,0.8907799698302751,5811.68596588875,5265.305045391913,6
1530.4263349065711,0.3139511452893609,0.8946230435785356,3813.007603145562,3293.43533606455,7
4172.362193920395,0.33155861396009667,0.8614027107575711,9130.183774854591,8587.080431470926,8
1652.8711174815508,0.21922136113926682,0.8142103842955041,4302.633246448699,3689.8809325176644,7
753.1426570014726,0.26948078422250227,0.9349731008041638,2354.8761745120974,1399.3046013439277,1
1062.090899501079,0.3523156016050173,0.8230804438190151,3098.2243233700597,2516.2647080669963,9
4289.28095605742,0.2544408053847823,0.8056448905043365,9637.911647500476,8999.658457406033,6
105.72820157843759,0.2004815702565556,0.9193251489420488,1086.339798251908,536.1171005524992,5
2467.408999523084,0.23140272644311546,0.8976438246124334,5383.237576166998,4702.35705557706,3
662.533496719565,0.2384349025569533,0.9347378807720375,2159.7719332536326,1394.6996235972742,2
1158.2399810744591,0.20114200555613437,0.9109166779956266,3051.4917792160973,2550.300975178687,7
78.33890558285093,0.28249636472642586,0.8850662309077763,1036.2912101040808,505.8394095004896,7
240.54782364722698,0.2516220222716677,0.8688294969781867,1430.0871396627433,790.5104080107876,4
2101.162939592273,0.3404348606336891,0.8635850129488409,4973.478206299481,4370.005825076912,5
2061.1607985694186,0.34619789509889337,0.8366926084493298,4900.424163947126,4175.794756811755,3
699.7299710507205,0.29501633414696754,0.8574487246395018,2288.9139549451033,1740.9476671807272,8
2364.067927765713,0.2836478165714585,0.8040315027515338,5254.3975137877405,4257.479748193029,1
2557.321461025858,0.2637618795228424,0.9469614923347377,5619.232860146991,5194.999233289816,9
2747.3894257518796,0.28697504385035855,0.8770016149435607,6248.719777678931,5724.725342707583,8
2248.3783671632896,0.2273360380750023,0.9066771472480866,5031.984342585798,4424.362360261664,4
4021.2858320129712,0.3510277590420734,0.8352558303680229,8956.340481612371,8368.26251180088,7
2826.4263750150285,0.3146752282321571,0.8637606433396916,6289.052978589356,5645.1317044072,4
4889.826728308192,0.31504966790184535,0.8249904708842798,10605.355450927991,9963.865976402281,5
2338.1155865745604,0.337619213391559,0.8375001158249757,5066.235019446444,4080.2219867903514,1
424.8642471263009,0.18844398412594793,0.8081996799188341,1838.9894443873968,1203.5421202172379,6
3597.3167675940404,0.225809434166655,0.9031789628735898,7768.398888199904,7276.126556216483,8
3930.7774072609122,0.31755202525155835,0.8652716410808976,7452.0082749418625,6474.8642755701885,1
4397.42962841476,0.2783399884679021,0.9498640432089707,8906.595385661098,8420.990750553889,6
3053.4613334914593,0.2391864422977792,0.8151205508838988,6340.095193204783,5346.817079079301,1
4439.371809312387,0.2730787034474002,0.9336519312024892,7788.0891008030585,6832.117488833176,1
3710.845346895416,0.27713905541449035,0.9041758231080361,7551.586002522051,6875.285594351147,3
185.60054674825017,0.19699568808645102,0.8583093117714026,1265.138243010688,718.2309675888628,8
4106.2286481535875,0.20901644230748342,0.9235290560496007,8632.632251405283,8164.63555205945,8
4612.742077249567,0.3504291914309348,0.8268419247599583,10267.690913830176,9690.60849478271,9
2277.503005845163,0.32626277657446356,0.8988925867858304,5231.383617768324,4716.649160726457,7
3461.7770744699133,0.1978545727306782,0.9474324531246803,6276.317682875154,5324.502292672332,1
2557.2218190097183,0.24272041445067458,0.8201555279721646,5896.723205371105,5159.922466375692,3
2096.3990329239655,0.2147921340994809,0.9326476055590466,4663.89537645683,4077.674037207218,4
585.3464955098896,0.3119792177326718,0.9270153645461694,1963.4533819912222,1420.3975963718658,5
1808.9389042759465,0.22296787128962053,0.9154591113504696,4258.670916928336,3738.0471254495214,6
1840.5110482453676,0.18316655896099857,0.9233409501251335,4267.014955388587,3720.5406524407385,5
585.0907511795995,0.3221440654214561,0.9249440688571823,2122.012554011316,1163.395873928366,1
3889.4904808937554,0.20128068193737866,0.8495149694354187,8545.102944502622,7954.676087059573,6
235.73043399291743,0.3152380734261071,0.9348599976155982,1258.7623731342323,804.1067034799985,8
2165.995519867199,0.24860711869192792,0.9247352303658187,4896.548954088693,4385.474564360098,6
4304.019052207635,0.18891120064630412,0.8553085629749458,9316.138230386374,8731.959174150203,6
2600.461134484356,0.1885405954239257,0.8381026487869945,5479.025067708239,4493.206166517985,1
